duplicate_type,value,count,source_students,global_project_ids
same_project_url,https://acs.figshare.com/articles/dataset/Prenatal_Smoking_Exposures_and_Epigenome-Wide_Methylation_in_Newborn_Blood/32038279,49,23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834,12338;12464;12591;12674;12699;12766;12864;12970;13084;13260;13374;13470;13530;13564;13635;13696;13738;13800;13827;13853;13888;13924;13984;14058;14129;14209;14245;14300;14327;14356;14384;14414;14418;14445;14472;14499;14529;14556;14590;14617;14645;14685;14714;14743;14773;14810;14838;14874;14907
same_project_url,https://acs.figshare.com/articles/dataset/Selectivity_of_OATs_and_OATPs_for_Endogenous_Metabolites_and_Signaling_Molecules_In_Vivo/32038020,45,23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834;23100834,12343;12469;12596;12679;12704;12771;12869;12975;13089;13265;13379;13475;13535;13569;13570;13640;13701;13743;13805;13832;13858;13893;13929;13989;14063;14134;14214;14250;14305;14332;14361;14390;14423;14450;14477;14504;14534;14561;14595;14622;14650;14690;14719;14748;14778
same_project_url,https://auckland.figshare.com/articles/dataset/Data_and_code_to_accompany_Shen_et_al_2026_Genre_analysis_of_research_article_and_PhD_thesis_discussion_sections_in_language_education_and_bioengineering_disciplines_/31808047,2,23100834;23359384,12306;37033
same_project_url,https://auckland.figshare.com/articles/dataset/Thematic_Analysis_nvpx/20722066,2,23100834;23359384,12317;36974
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.34990/FK2/7J5JNK,2,23220843;23359384,28158;38530
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.34990/FK2/7KMUD2,2,23220843;23359384,28160;38094
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP/J0SVFM,2,23220843;23359384,28217;38424
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP2/5MWQMG,3,23220843;23359384;23359384,27645;37818;38465
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP2/8RFCMB,2,23220843;23359384,27646;37816
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP2/9CPOLE,2,23220843;23359384,28029;38652
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP2/BXNRES,2,23220843;23359384,27777;38249
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP2/OQSTJI,2,23220843;23359384,28171;38017
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/3AI95P,2,23220843;23359384,28137;37834
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/3HASKW,2,23220843;23359384,28221;38549
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/4JCDPA,2,23220843;23359384,28146;37864
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/5GOSG3,2,23220843;23359384,28165;38038
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/60ZHY3,2,23220843;23359384,27791;38397
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/7TOVIO,2,23220843;23359384,28009;38574
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/89OBXY,2,23220843;23359384,28223;38151
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/8MH4HF,2,23220843;23359384,27806;38291
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/8PUZQA,2,23220843;23359384,28040;38016
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/APKQKQ,2,23220843;23359384,28070;38056
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/B4EQ14,2,23220843;23359384,27780;38201
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/BNAZUY,2,23220843;23359384,27782;37911
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/CB63PG,2,23220843;23359384,27776;38085
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/CTSYFE,2,23220843;23359384,28037;37923
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/D6SJTI,2,23220843;23359384,27668;38402
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/DBLSMA,2,23220843;23359384,28175;37838
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/DWLNQ9,2,23220843;23359384,27798;37960
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/E3MIHO,2,23220843;23359384,28218;38484
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/HJDGAE,2,23220843;23359384,27813;38577
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/HQAC6V,2,23220843;23359384,28041;38114
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/HWG5FC,2,23220843;23359384,27794;38184
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/IK9T5E,2,23220843;23359384,27789;38350
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/IT49RK,2,23220843;23359384,27809;38178
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/IWTB4A,2,23220843;23359384,27785;37831
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/J6JG9D,2,23220843;23359384,28211;37929
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/JLNAMW,2,23220843;23359384,28038;38029
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/JT2CRB,2,23220843;23359384,28014;38061
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/KB592N,2,23220843;23359384,28143;37899
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/KFFOIZ,2,23220843;23359384,27792;38315
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/LCXVCR,2,23220843;23359384,28039;38069
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/LW7ZM0,2,23220843;23359384,28163;38358
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/M4BRZS,2,23220843;23359384,28051;37937
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/MBALNF,2,23220843;23359384,28052;38410
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/N4UI46,2,23220843;23359384,27783;38107
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/NKDP1I,2,23220843;23359384,28010;38015
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/OOCMMZ,3,23220843;23359384;23359384,28179;37815;38401
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/P5KWYN,2,23220843;23359384,28159;38608
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/QEQIZ4,2,23220843;23359384,28176;38568
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/QIPX78,2,23220843;23359384,27644;38372
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/QM3FGJ,2,23220843;23359384,28019;38629
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/R2ZVZ0,2,23220843;23359384,28060;38006
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/SD4SSJ,2,23220843;23359384,27805;38298
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/SDITUG,2,23220843;23359384,28068;37979
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/SGVORO,2,23220843;23359384,28013;38282
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/TISXA3,2,23220843;23359384,28005;37909
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/UI62YD,2,23220843;23359384,27672;37881
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/VADXRC,2,23220843;23359384,27784;38173
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/WPBQB3,2,23220843;23359384,27735;37955
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/XGQQPB,2,23220843;23359384,28220;38261
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/XJA1W6,2,23220843;23359384,28139;38556
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/XO4UQ4,2,23220843;23359384,27811;38447
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/YOEUQJ,2,23220843;23359384,28034;38079
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/YRKHWQ,2,23220843;23359384,27774;38109
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.7939/DVN/10003,2,23220843;23359384,28153;38214
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.7939/DVN/10006,2,23220843;23359384,28150;38409
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.7939/DVN/10007,2,23220843;23359384,28151;38259
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.7939/DVN/10008,2,23220843;23359384,28152;38453
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.7939/DVN/10906,2,23220843;23359384,28069;38149
same_project_url,https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.7939/DVN/10923,2,23220843;23359384,28177;38276
same_project_url,https://catalog.ihsn.org/catalog/10297,2,23080363;23220843,5665;28313
same_project_url,https://catalog.ihsn.org/catalog/10356,3,23135689;23220843;23688981,22815;28663;56209
same_project_url,https://catalog.ihsn.org/catalog/10357,3,23135689;23220843;23688981,22866;28664;56210
same_project_url,https://catalog.ihsn.org/catalog/10358,3,23135689;23220843;23688981,22874;28665;56212
same_project_url,https://catalog.ihsn.org/catalog/10359,2,23135689;23688981,22945;56290
same_project_url,https://catalog.ihsn.org/catalog/10360,2,23135689;23688981,22938;56220
same_project_url,https://catalog.ihsn.org/catalog/10537,2,23080363;23220843,5886;28509
same_project_url,https://catalog.ihsn.org/catalog/10539,2,23080363;23220843,5858;28482
same_project_url,https://catalog.ihsn.org/catalog/10542,2,23080363;23220843,5859;28483
same_project_url,https://catalog.ihsn.org/catalog/10543,2,23080363;23220843,5884;28507
same_project_url,https://catalog.ihsn.org/catalog/10544,2,23080363;23220843,5873;28496
same_project_url,https://catalog.ihsn.org/catalog/10545,2,23080363;23220843,5885;28508
same_project_url,https://catalog.ihsn.org/catalog/10546,2,23080363;23220843,5872;28495
same_project_url,https://catalog.ihsn.org/catalog/10547,2,23080363;23220843,5860;28484
same_project_url,https://catalog.ihsn.org/catalog/10636,2,23080363;23220843,5642;28296
same_project_url,https://catalog.ihsn.org/catalog/11211,2,23135689;23220843,22965;29167
same_project_url,https://catalog.ihsn.org/catalog/11212,2,23135689;23688981,22835;56251
same_project_url,https://catalog.ihsn.org/catalog/11213,2,23135689;23688981,22834;56250
same_project_url,https://catalog.ihsn.org/catalog/11219,2,23135689;23688981,22971;56217
same_project_url,https://catalog.ihsn.org/catalog/11220,2,23135689;23688981,22818;56216
same_project_url,https://catalog.ihsn.org/catalog/11224,2,23080363;23220843,6018;28628
same_project_url,https://catalog.ihsn.org/catalog/11227,4,23080363;23135689;23220843;23688981,6017;22808;28627;56246
same_project_url,https://catalog.ihsn.org/catalog/11232,2,23080363;23220843,5979;28590
same_project_url,https://catalog.ihsn.org/catalog/11233,2,23080363;23220843,5980;28591
same_project_url,https://catalog.ihsn.org/catalog/11234,2,23080363;23220843,5981;28592
same_project_url,https://catalog.ihsn.org/catalog/11235,2,23080363;23220843,5982;28593
same_project_url,https://catalog.ihsn.org/catalog/11255,2,23080363;23220843,5681;28328
same_project_url,https://catalog.ihsn.org/catalog/11265,2,23135689;23220843,23032;29502
same_project_url,https://catalog.ihsn.org/catalog/11273,2,23080363;23220843,5862;28485
same_project_url,https://catalog.ihsn.org/catalog/11274,2,23080363;23220843,5851;28480
same_project_url,https://catalog.ihsn.org/catalog/11275,2,23080363;23220843,5863;28486
same_project_url,https://catalog.ihsn.org/catalog/11276,2,23080363;23220843,5864;28487
same_project_url,https://catalog.ihsn.org/catalog/11277,2,23080363;23220843,5865;28488
same_project_url,https://catalog.ihsn.org/catalog/11278,2,23080363;23220843,5874;28497
same_project_url,https://catalog.ihsn.org/catalog/11279,2,23080363;23220843,5875;28498
same_project_url,https://catalog.ihsn.org/catalog/11280,2,23080363;23220843,5866;28489
same_project_url,https://catalog.ihsn.org/catalog/11281,2,23080363;23220843,5867;28490
same_project_url,https://catalog.ihsn.org/catalog/11282,2,23080363;23220843,5883;28506
same_project_url,https://catalog.ihsn.org/catalog/11283,2,23080363;23220843,5868;28491
same_project_url,https://catalog.ihsn.org/catalog/11284,2,23080363;23220843,5876;28499
same_project_url,https://catalog.ihsn.org/catalog/11285,2,23080363;23220843,5877;28500
same_project_url,https://catalog.ihsn.org/catalog/11286,2,23080363;23220843,5878;28501
same_project_url,https://catalog.ihsn.org/catalog/11287,2,23080363;23220843,5869;28492
same_project_url,https://catalog.ihsn.org/catalog/11288,2,23080363;23220843,5879;28502
same_project_url,https://catalog.ihsn.org/catalog/11289,2,23080363;23220843,5870;28493
same_project_url,https://catalog.ihsn.org/catalog/11290,2,23080363;23220843,5871;28494
same_project_url,https://catalog.ihsn.org/catalog/11421,2,23080363;23220843,5978;28589
same_project_url,https://catalog.ihsn.org/catalog/12265,2,23080363;23220843,5675;28323
same_project_url,https://catalog.ihsn.org/catalog/12602,2,23135689;23220843,23065;28830
same_project_url,https://catalog.ihsn.org/catalog/12610,2,23135689;23220843,23031;29504
same_project_url,https://catalog.ihsn.org/catalog/12847,2,23080363;23220843,5666;28314
same_project_url,https://catalog.ihsn.org/catalog/12849,2,23080363;23220843,5667;28315
same_project_url,https://catalog.ihsn.org/catalog/12855,2,23080363;23220843,6028;28637
same_project_url,https://catalog.ihsn.org/catalog/12856,2,23080363;23220843,6029;28638
same_project_url,https://catalog.ihsn.org/catalog/12914,2,23080363;23220843,5888;28510
same_project_url,https://catalog.ihsn.org/catalog/12915,2,23080363;23220843,5889;28511
same_project_url,https://catalog.ihsn.org/catalog/12916,2,23080363;23220843,5890;28512
same_project_url,https://catalog.ihsn.org/catalog/12917,2,23080363;23220843,5891;28513
same_project_url,https://catalog.ihsn.org/catalog/12918,2,23080363;23220843,5892;28514
same_project_url,https://catalog.ihsn.org/catalog/12919,2,23080363;23220843,5893;28515
same_project_url,https://catalog.ihsn.org/catalog/12920,2,23080363;23220843,5922;28543
same_project_url,https://catalog.ihsn.org/catalog/12921,2,23080363;23220843,5880;28503
same_project_url,https://catalog.ihsn.org/catalog/12922,2,23080363;23220843,5894;28516
same_project_url,https://catalog.ihsn.org/catalog/12923,2,23080363;23220843,5923;28544
same_project_url,https://catalog.ihsn.org/catalog/12924,2,23080363;23220843,5881;28504
same_project_url,https://catalog.ihsn.org/catalog/12925,2,23080363;23220843,5895;28517
same_project_url,https://catalog.ihsn.org/catalog/12927,2,23080363;23220843,5897;28518
same_project_url,https://catalog.ihsn.org/catalog/12928,2,23080363;23220843,5921;28542
same_project_url,https://catalog.ihsn.org/catalog/12929,2,23080363;23220843,5898;28519
same_project_url,https://catalog.ihsn.org/catalog/12930,2,23080363;23220843,5899;28520
same_project_url,https://catalog.ihsn.org/catalog/12931,2,23080363;23220843,5900;28521
same_project_url,https://catalog.ihsn.org/catalog/12932,2,23080363;23220843,5901;28522
same_project_url,https://catalog.ihsn.org/catalog/12938,2,23080363;23220843,5902;28523
same_project_url,https://catalog.ihsn.org/catalog/12939,2,23080363;23220843,5903;28524
same_project_url,https://catalog.ihsn.org/catalog/12940,2,23080363;23220843,5904;28525
same_project_url,https://catalog.ihsn.org/catalog/12941,2,23080363;23220843,5905;28526
same_project_url,https://catalog.ihsn.org/catalog/12942,2,23080363;23220843,5906;28527
same_project_url,https://catalog.ihsn.org/catalog/12943,2,23080363;23220843,5882;28505
same_project_url,https://catalog.ihsn.org/catalog/12944,2,23080363;23220843,5907;28528
same_project_url,https://catalog.ihsn.org/catalog/12945,2,23080363;23220843,5908;28529
same_project_url,https://catalog.ihsn.org/catalog/12946,2,23080363;23220843,5909;28530
same_project_url,https://catalog.ihsn.org/catalog/12947,2,23080363;23220843,5910;28531
same_project_url,https://catalog.ihsn.org/catalog/12948,2,23080363;23220843,5911;28532
same_project_url,https://catalog.ihsn.org/catalog/12949,2,23080363;23220843,5912;28533
same_project_url,https://catalog.ihsn.org/catalog/12950,2,23080363;23220843,5913;28534
same_project_url,https://catalog.ihsn.org/catalog/12951,2,23080363;23220843,5914;28535
same_project_url,https://catalog.ihsn.org/catalog/12952,2,23080363;23220843,5915;28536
same_project_url,https://catalog.ihsn.org/catalog/12953,2,23080363;23220843,5916;28537
